,white_user_id,white_elo,white_aggressiveness,white_total_time,white_early_times_mean,white_early_times_median,white_early_times_variance,white_early_times_max,white_early_times_min,white_mid_times_mean,white_mid_times_median,white_mid_times_variance,white_mid_times_max,white_mid_times_min,white_end_times_mean,white_end_times_median,white_end_times_variance,white_end_times_max,white_end_times_min,black_user_id,black_elo,black_aggressiveness,black_total_time,black_early_times_mean,black_early_times_median,black_early_times_variance,black_early_times_max,black_early_times_min,black_mid_times_mean,black_mid_times_median,black_mid_times_variance,black_mid_times_max,black_mid_times_min,black_end_times_mean,black_end_times_median,black_end_times_variance,black_end_times_max,black_end_times_min,game_link,opening,result,movements,total_time,points_balance,taken_balance,opening_enc
33,henryairsword,1978,2.5,957.0,21.88235294117647,15.0,617.2802768166091,107.0,3.0,21.105263157894736,3.0,1098.9362880886426,108.0,0.0,10.823529411764707,9.0,71.32179930795849,26.0,1.0,billow1,2209,4.5,708.0,16.941176470588236,6.0,813.4671280276817,113.0,1.0,14.263157894736842,8.0,287.14127423822714,62.0,1.0,8.764705882352942,6.0,65.2387543252595,37.0,2.0,https://lichess.org/laInMHsk,"Sicilian Defense: Scheveningen Variation, English Attack",2,108,1665.0,0,0,936
34,gregory1964,1851,2.0,20.0,1.0,1.0,0.0,1.0,1.0,2.5,3.0,2.25,4.0,0.0,2.6666666666666665,3.0,0.22222222222222224,3.0,2.0,billow1,2206,4.0,44.0,3.0,3.0,1.0,4.0,2.0,6.25,4.5,22.1875,14.0,2.0,4.333333333333333,4.0,0.22222222222222224,5.0,4.0,https://lichess.org/3aRy5PMp,Sicilian Defense: Najdorf Variation,2,20,64.0,-8,0,898
35,Vigorous_Queen,1891,2.5,1437.0,17.294117647058822,8.0,434.9134948096885,78.0,0.0,35.1578947368421,27.0,1079.6066481994458,128.0,2.0,27.941176470588236,15.0,919.937716262976,112.0,0.0,billow1,2203,4.5,1114.0,10.705882352941176,7.0,152.9134948096886,53.0,1.0,31.105263157894736,25.0,589.1468144044321,90.0,2.0,20.058823529411764,7.0,1328.5259515570933,161.0,2.0,https://lichess.org/YY3zI5q1,Sicilian Defense: Grand Prix Attack,2,108,2551.0,-1,-1,866
36,classyplays,2505,0.0,1326.0,11.818181818181818,7.0,99.78512396694214,32.0,1.0,65.0,38.0,4471.857142857143,263.0,1.0,23.833333333333332,7.0,1950.1388888888887,165.0,2.0,BerserkModeON,1933,0.0,1356.0,25.272727272727273,11.0,2218.561983471074,173.0,2.0,57.07142857142857,41.5,3468.923469387755,225.0,0.0,23.25,16.0,520.8541666666666,89.0,2.0,https://lichess.org/p4pjGfgF,"King's Indian Defense: Fianchetto Variation, Kavalek Defense",0,76,2682.0,0,0,417
37,classyplays,2504,0.0,610.0,15.1,11.5,148.89,34.0,1.0,21.0,12.0,486.8333333333333,71.0,0.0,18.818181818181817,10.0,288.8760330578513,54.0,3.0,Mixasi,1989,0.0,708.0,7.1,3.5,58.09000000000001,23.0,2.0,23.0,12.0,1191.5,132.0,1.0,36.1,13.0,1741.89,116.0,1.0,https://lichess.org/KXcoQ8sq,Benoni Defense: Old Benoni,0,67,1318.0,-1,-1,52
38,classyplays,2504,2.0,1477.0,55.833333333333336,60.0,1244.138888888889,115.0,1.0,72.875,68.5,363.359375,109.0,49.0,93.16666666666667,71.0,2449.472222222222,173.0,43.0,queensny,1593,0.0,246.0,10.833333333333334,6.5,94.80555555555554,25.0,1.0,8.375,5.5,48.484375,21.0,2.0,19.0,14.5,122.66666666666667,36.0,6.0,https://lichess.org/tYefmzo4,Queen's Pawn Game: Chigorin Variation,0,42,1723.0,1,1,657
39,classyplays,2504,0.0,2629.0,57.875,61.5,112.359375,70.0,43.0,142.45454545454547,134.0,5058.97520661157,269.0,25.0,66.55555555555556,65.0,1278.6913580246915,125.0,23.0,OnTheWaytoFM,1500,0.0,2754.0,29.625,13.5,1249.984375,104.0,4.0,176.72727272727272,145.0,17263.289256198346,519.0,7.0,71.625,51.5,4084.984375,191.0,1.0,https://lichess.org/1hVUvoPC,"King's Indian Defense: Fianchetto Variation, Classical Fianchetto",0,57,5383.0,4,0,415
40,classyplays,2504,0.0,1549.0,52.8,63.0,1665.36,104.0,2.0,72.75,64.0,1037.1875,144.0,37.0,100.42857142857143,122.0,3127.9591836734694,183.0,5.0,volitionwill,1500,0.0,256.0,6.6,2.0,95.03999999999998,26.0,0.0,25.75,16.0,861.6875,87.0,0.0,2.8333333333333335,3.5,5.138888888888888,5.0,0.0,https://lichess.org/YXXKtNJn,Catalan Opening: Closed Variation,0,41,1805.0,2,0,123
41,classyplays,2504,0.0,3307.0,73.23076923076923,59.0,1614.6390532544378,162.0,5.0,103.33333333333333,95.0,8361.422222222223,393.0,22.0,57.5,45.5,1445.5357142857142,153.0,8.0,aircanada,1500,0.5,1774.0,27.846153846153847,17.0,559.3609467455622,85.0,5.0,67.26666666666667,48.0,8064.728888888889,384.0,5.0,28.785714285714285,16.5,1318.168367346939,145.0,3.0,https://lichess.org/Gf3TuV8m,Queen's Pawn Game: Chigorin Variation,2,86,5081.0,-2,-2,657
43,classyplays,2504,0.0,2625.0,64.66666666666667,61.0,639.5555555555554,116.0,22.0,95.36363636363636,83.0,1437.3223140495868,171.0,45.0,99.4,91.0,1656.2400000000002,193.0,44.0,Zhylko,1647,0.0,760.0,37.44444444444444,22.0,1487.5802469135801,132.0,5.0,9.636363636363637,7.0,65.32231404958677,29.0,0.0,31.7,26.5,1153.21,127.0,0.0,https://lichess.org/5tkDE6wE,Queen's Pawn Game: Chigorin Variation,0,62,3385.0,2,2,657
44,classyplays,2504,0.5,2476.0,63.5,68.0,1780.25,112.0,2.0,126.45454545454545,77.0,7583.338842975208,326.0,43.0,64.11111111111111,32.0,3490.987654320988,180.0,12.0,Jimt884,1978,2.0,2353.0,44.5,19.5,3669.0,195.0,4.0,86.36363636363636,48.0,14910.413223140493,442.0,0.0,116.33333333333333,49.0,18358.88888888889,366.0,9.0,https://lichess.org/4iOmv5WN,Budapest Defense,1,58,4829.0,0,0,82
45,classyplays,2504,0.0,2454.0,64.5,49.0,1207.25,146.0,33.0,115.1,98.0,2632.29,196.0,54.0,98.375,88.5,4828.484375,212.0,3.0,BlackSpin,1888,0.0,1776.0,41.125,22.5,1226.609375,115.0,13.0,54.3,32.0,1789.81,129.0,4.0,113.0,68.5,15777.0,412.0,6.0,https://lichess.org/aQ90gIwr,Slav Defense: Quiet Variation,2,54,4230.0,0,0,969
46,classyplays,2504,0.0,2814.0,79.27272727272727,70.0,2233.107438016529,196.0,3.0,101.0,73.0,4719.076923076923,221.0,17.0,57.18181818181818,47.0,2277.96694214876,178.0,10.0,Rehmi,1903,0.0,2650.0,48.54545454545455,50.0,897.7024793388429,115.0,3.0,94.07692307692308,69.0,11075.301775147927,419.0,9.0,81.18181818181819,30.0,9585.785123966942,265.0,2.0,https://lichess.org/WA1O68lv,Slav Defense: Quiet Variation,2,72,5464.0,-1,1,969
47,classyplays,2504,0.0,2167.0,52.0,58.0,896.8571428571429,98.0,2.0,89.9,68.5,1620.69,188.0,56.0,113.0,80.0,3758.0,214.0,60.0,pokemonisfun,2013,0.0,771.0,6.428571428571429,3.0,69.10204081632652,26.0,1.0,43.8,31.5,968.7599999999999,87.0,6.0,36.0,29.0,934.0,84.0,0.0,https://lichess.org/d3vZLA7Q,Catalan Opening: Closed Variation,2,52,2938.0,-2,-2,123
48,classyplays,2504,0.5,3861.0,74.375,64.0,1571.984375,160.0,8.0,93.42105263157895,72.0,3734.559556786704,217.0,8.0,52.705882352941174,40.0,1620.795847750865,129.0,6.0,mrfanta16,1500,0.5,1579.0,25.5,16.5,382.625,75.0,6.0,41.73684210526316,45.0,887.0360110803325,100.0,3.0,23.625,11.0,759.359375,95.0,2.0,https://lichess.org/rBLi2p83,Queen's Pawn Game: Chigorin Variation,0,105,5440.0,2,2,657
49,classyplays,2504,2.0,360.0,13.0,13.0,0.0,13.0,13.0,44.75,52.5,453.1875,65.0,9.0,84.0,84.0,441.0,105.0,63.0,Alejandro110,1795,2.0,64.0,4.0,4.0,0.0,4.0,4.0,8.5,8.5,4.25,11.0,6.0,13.0,13.0,9.0,16.0,10.0,https://lichess.org/D2FhCrdV,Queen's Gambit Declined,0,16,424.0,1,1,580
50,classyplays,2504,0.0,2412.0,54.714285714285715,52.0,166.48979591836738,78.0,39.0,130.0,115.5,4166.8,231.0,58.0,81.0,75.0,2245.1111111111113,154.0,26.0,anandw,1586,0.0,1370.0,18.428571428571427,16.0,183.9591836734694,48.0,4.0,90.1,85.5,1493.0899999999997,164.0,26.0,42.5,35.5,872.5,81.0,7.0,https://lichess.org/ttNe6Hyw,Catalan Opening: Closed Variation,0,53,3782.0,4,2,123
51,classyplays,2504,0.5,3041.0,66.16666666666667,68.0,1356.8055555555557,146.0,4.0,107.07142857142857,73.0,5037.780612244898,234.0,24.0,57.53846153846154,42.0,1808.094674556213,170.0,20.0,Wolf-Father,2095,0.5,1458.0,36.0,18.0,1386.3333333333333,108.0,0.0,55.42857142857143,48.0,3617.244897959183,193.0,0.0,20.833333333333332,12.5,375.1388888888889,61.0,0.0,https://lichess.org/lAmRnKCt,Catalan Opening: Closed Variation,1,79,4499.0,-1,-1,123
52,classyplays,2504,2.0,2357.0,52.375,57.5,1283.984375,121.0,2.0,86.0909090909091,75.0,2470.2644628099174,202.0,2.0,110.11111111111111,93.0,2347.4320987654323,202.0,51.0,TheArcticExplorer,1146,2.0,256.0,8.625,4.5,46.484375,21.0,1.0,8.454545454545455,8.0,16.4297520661157,15.0,2.0,11.75,10.5,25.9375,20.0,4.0,https://lichess.org/jsG9UzbM,Queen's Gambit Accepted: Saduleto Variation,0,57,2613.0,17,5,578
53,classyplays,2504,0.0,2989.0,96.0909090909091,68.0,7072.446280991735,339.0,12.0,84.0,64.0,2034.923076923077,177.0,16.0,76.36363636363636,48.0,2650.7768595041325,167.0,24.0,Nobelz,1500,0.5,1164.0,80.54545454545455,16.0,36289.88429752067,681.0,2.0,14.384615384615385,14.0,144.54437869822485,39.0,0.0,8.272727272727273,4.0,44.56198347107438,20.0,2.0,https://lichess.org/QMUz4IaL,"Queen's Gambit Accepted: Central Variation, McDonnell Defense",2,72,4153.0,1,1,567
54,classyplays,2504,2.0,818.0,46.0,52.0,168.0,58.0,28.0,59.833333333333336,58.5,61.138888888888886,70.0,48.0,80.25,65.0,1025.1875,135.0,56.0,chesskid0,1562,0.0,151.0,7.333333333333333,7.0,4.222222222222222,10.0,5.0,15.5,8.0,253.25,43.0,1.0,12.0,3.0,180.66666666666666,31.0,2.0,https://lichess.org/eIFNw10K,Caro-Kann Defense,0,27,969.0,-4,0,87
55,classyplays,2504,0.0,2199.0,46.0,40.0,400.6666666666667,73.0,15.0,124.55555555555556,123.0,1789.8024691358025,211.0,66.0,114.57142857142857,93.0,8034.530612244898,286.0,5.0,juanalvarez,1778,0.0,1906.0,29.0,29.0,291.3333333333333,54.0,8.0,87.33333333333333,71.0,4616.666666666667,241.0,7.0,135.14285714285714,132.0,16558.122448979593,389.0,10.0,https://lichess.org/gyLnFlYV,Catalan Opening: Closed Variation,2,46,4105.0,-3,-1,123
56,classyplays,2504,0.0,2575.0,59.44444444444444,59.0,474.9135802469136,103.0,32.0,102.0909090909091,74.0,5283.355371900827,270.0,5.0,91.7,79.5,2876.4100000000003,190.0,19.0,NoobKyller,1565,0.0,844.0,21.11111111111111,20.0,371.2098765432099,57.0,0.0,29.272727272727273,18.0,1153.1074380165287,118.0,0.0,36.888888888888886,28.0,838.7654320987656,106.0,5.0,https://lichess.org/zsDUyr6L,Queen's Gambit Declined,0,61,3419.0,7,1,580
57,classyplays,2504,0.5,3444.0,73.5,75.5,2542.964285714286,209.0,4.0,96.3529411764706,69.0,3854.346020761246,220.0,28.0,51.8,46.0,1288.8266666666666,112.0,4.0,ursatz,1500,0.5,2110.0,27.5,22.0,748.1071428571429,89.0,1.0,50.35294117647059,45.0,1702.4636678200693,187.0,0.0,62.07142857142857,24.5,5885.923469387754,283.0,4.0,https://lichess.org/QHXpgonc,"Benko Gambit Accepted, Modern Variation",0,93,5554.0,2,2,27
58,FabioFognini,1897,0.0,1264.0,9.125,3.0,119.609375,33.0,1.0,83.0,15.5,14278.2,385.0,2.0,40.111111111111114,40.0,342.7654320987655,70.0,12.0,classyplays,2504,0.0,788.0,13.25,4.0,554.6875,75.0,1.0,51.2,20.0,3403.3600000000015,181.0,1.0,18.88888888888889,12.0,389.87654320987656,64.0,1.0,https://lichess.org/QKOCkXbL,"Italian Game: Two Knights Defense, Polerio Defense, Suhle Defense",2,56,2052.0,-1,-1,379
59,classyplays,2501,0.0,683.0,9.705882352941176,7.0,74.2076124567474,32.0,2.0,16.4,7.0,1082.9399999999998,154.0,0.0,10.555555555555555,5.0,123.69135802469138,39.0,1.0,KingConqueror01,2094,0.0,647.0,8.470588235294118,5.0,71.77854671280276,30.0,2.0,19.5,12.5,489.15,97.0,2.0,6.647058823529412,3.0,50.58131487889272,30.0,1.0,https://lichess.org/hbVeeV6K,Queen's Gambit Declined,0,111,1330.0,3,1,580
60,classyplays,2510,0.5,1552.0,22.791666666666668,5.5,1776.4149305555557,200.0,1.0,30.444444444444443,5.0,1932.691358024691,148.0,0.0,7.32,2.0,175.65760000000003,65.0,0.0,hostileking2500,2215,0.5,1655.0,31.458333333333332,9.5,3095.7482638888887,268.0,2.0,28.51851851851852,7.0,3389.731138545952,286.0,2.0,5.416666666666667,4.0,13.326388888888891,20.0,3.0,https://lichess.org/wzWW159B,"Dutch Defense: Stonewall Variation, Modern Variation",1,153,3207.0,6,2,155
61,classyplays,2510,0.5,490.0,15.266666666666667,8.0,405.5288888888889,81.0,1.0,10.941176470588236,8.0,176.87889273356402,51.0,0.0,4.6875,1.5,99.58984375,41.0,0.0,ggsab,1689,0.5,694.0,26.733333333333334,13.0,2187.795555555555,185.0,1.0,15.529411764705882,11.0,245.7785467128028,50.0,0.0,1.9333333333333333,1.0,3.3955555555555557,6.0,0.0,https://lichess.org/GGH6OfUZ,Queen's Pawn Game: Chigorin Variation,0,97,1184.0,9,5,657
62,ickyquarter2,2038,0.5,1040.0,21.88888888888889,20.5,89.87654320987654,40.0,1.0,21.9,16.0,409.89000000000004,77.0,1.0,11.555555555555555,5.0,280.8024691358024,69.0,1.0,classyplays,2521,0.5,1279.0,22.11111111111111,11.5,636.320987654321,105.0,3.0,21.0,16.5,324.9,66.0,1.0,25.61111111111111,5.0,2900.9043209876545,200.0,0.0,https://lichess.org/1pB6iKAk,Ruy Lopez: Closed Variations,1,114,2319.0,2,2,711
63,classyplays,2516,2.5,1470.0,29.4,6.0,1227.1733333333332,116.0,1.0,47.5,9.5,5753.25,268.0,0.0,10.235294117647058,5.0,246.8858131487889,65.0,1.0,Escileus,2228,0.5,1607.0,51.53333333333333,36.0,3717.448888888889,229.0,0.0,31.77777777777778,24.0,972.3950617283951,104.0,1.0,16.375,16.0,58.609375,32.0,5.0,https://lichess.org/YAax6P9j,Pirc Defense: Byrne Variation,0,101,3077.0,3,-1,548
64,mplus,2124,0.5,1969.0,24.423076923076923,3.0,1632.7056213017752,148.0,1.0,36.714285714285715,25.0,2202.418367346939,238.0,1.0,11.76923076923077,5.5,146.63905325443787,51.0,1.0,classyplays,2513,0.5,1847.0,14.923076923076923,4.5,370.91715976331363,66.0,0.0,38.285714285714285,21.5,2749.4897959183677,271.0,1.0,14.884615384615385,3.0,897.8713017751478,118.0,0.0,https://lichess.org/cHLYxGwl,"Ruy Lopez: Closed Variations, Chigorin Defense",2,162,3816.0,-4,0,715
65,classyplays,2513,2.0,2664.0,82.0,85.5,3213.75,186.0,3.0,119.81818181818181,107.0,1861.421487603306,209.0,52.0,76.66666666666667,65.0,1043.111111111111,152.0,36.0,mahmut0samet,1340,0.0,1110.0,23.125,9.0,833.609375,87.0,3.0,65.27272727272727,72.0,2046.198347107438,140.0,7.0,23.0,9.0,847.3333333333334,85.0,0.0,https://lichess.org/bT36bE9U,Queen's Pawn Game: Chigorin Variation,2,58,3774.0,-3,-1,657
66,classyplays,2513,0.0,2567.0,84.71428571428571,79.0,776.4897959183672,126.0,32.0,125.5,111.0,533.25,168.0,102.0,79.88888888888889,87.0,731.4320987654322,135.0,37.0,MegaBlaster,1238,0.0,1341.0,34.0,16.0,1613.7142857142858,130.0,8.0,64.8,65.5,320.56,85.0,38.0,56.875,50.5,1838.609375,124.0,11.0,https://lichess.org/mwIEZbti,Dutch Defense: Nimzo-Dutch Variation,0,53,3908.0,1,1,148
67,classyplays,2513,0.0,3056.0,110.54545454545455,76.0,13305.338842975203,453.0,3.0,90.76923076923077,99.0,1139.8698224852071,136.0,28.0,60.0,64.0,495.8181818181818,93.0,16.0,SepulturA13,1193,0.0,1094.0,47.45454545454545,10.0,6967.702479338844,280.0,5.0,33.0,17.0,1352.923076923077,124.0,8.0,13.0,8.0,255.8181818181818,62.0,3.0,https://lichess.org/pHSysG7u,Queen's Pawn Game: Chigorin Variation,2,72,4150.0,-1,-1,657
69,classyplays,2513,0.5,3673.0,107.41176470588235,105.0,1910.8304498269895,174.0,15.0,74.9,71.0,2188.39,165.0,10.0,19.38888888888889,12.0,264.9043209876543,55.0,4.0,programme-zer0,1799,0.5,3833.0,59.76470588235294,49.0,2083.0034602076125,179.0,10.0,72.75,45.5,6370.9875,257.0,4.0,80.11764705882354,35.0,7090.574394463668,313.0,6.0,https://lichess.org/yLNS90aG,Horwitz Defense,2,111,7506.0,-1,-1,330
70,classyplays,2513,2.0,2973.0,97.33333333333333,73.0,2621.5555555555557,220.0,43.0,115.33333333333333,99.5,3715.888888888889,281.0,60.0,71.3,54.0,4275.8099999999995,192.0,5.0,seven_samurai,1743,0.0,2643.0,39.77777777777778,21.0,2899.950617283951,186.0,3.0,131.58333333333334,69.0,41245.743055555555,778.0,3.0,78.44444444444444,36.0,6940.469135802468,254.0,10.0,https://lichess.org/smqvrofy,Queen's Pawn Game: Chigorin Variation,0,63,5616.0,3,3,657
71,classyplays,2513,2.0,3058.0,95.2,105.0,2048.96,158.0,4.0,108.92307692307692,97.0,3554.686390532545,230.0,33.0,62.72727272727273,47.0,1284.7438016528927,156.0,20.0,UncleSix,1500,0.0,1907.0,36.2,31.0,684.1600000000001,76.0,3.0,95.46153846153847,44.0,21078.094674556218,563.0,3.0,30.4,9.5,1717.2399999999998,128.0,0.0,https://lichess.org/ukT0K2bw,Pirc Defense: Byrne Variation,0,69,4965.0,6,0,548
72,classyplays,2513,0.0,2279.0,77.66666666666667,73.5,530.2222222222223,109.0,40.0,123.22222222222223,85.0,4864.172839506173,284.0,60.0,100.57142857142857,101.0,464.530612244898,135.0,61.0,orsito,1726,0.0,1091.0,21.166666666666668,14.0,271.47222222222223,51.0,4.0,59.55555555555556,49.0,2751.3580246913584,199.0,21.0,61.142857142857146,63.0,1901.265306122449,133.0,12.0,https://lichess.org/C1zJXYdW,Queen's Pawn Game: Chigorin Variation,2,46,3370.0,-4,0,657
73,classyplays,2513,0.5,4238.0,105.15,102.0,2445.5274999999997,199.0,16.0,66.54545454545455,59.5,1451.8842975206612,176.0,4.0,31.952380952380953,14.0,812.9977324263039,100.0,4.0,Verniy-Pravlen,1707,2.5,2223.0,45.0,24.0,1956.8,164.0,6.0,43.31818181818182,28.5,2320.671487603306,231.0,2.0,18.5,10.5,597.65,115.0,2.0,https://lichess.org/imIEwWse,Queen's Pawn Game: Chigorin Variation,0,127,6461.0,5,1,657
74,classyplays,2513,0.0,2684.0,79.125,77.0,351.359375,114.0,48.0,110.18181818181819,108.0,3342.512396694216,239.0,4.0,83.9,87.5,514.49,124.0,45.0,Swedeso1,1633,0.0,693.0,25.0,14.0,672.75,87.0,4.0,23.636363636363637,21.0,225.68595041322314,48.0,6.0,25.88888888888889,15.0,940.5432098765434,87.0,2.0,https://lichess.org/IoP4qYXm,Queen's Pawn Game: Chigorin Variation,0,59,3377.0,8,2,657
75,classyplays,2513,2.0,4043.0,98.6875,90.0,3512.71484375,278.0,26.0,76.44444444444444,70.0,1538.4691358024693,188.0,7.0,68.0,60.0,1438.0,167.0,22.0,BobLeeSwagger465,2126,2.0,1652.0,34.875,16.5,2139.609375,178.0,2.0,39.5,12.5,2599.1388888888887,194.0,1.0,23.9375,10.0,1073.18359375,134.0,3.0,https://lichess.org/qtU1Hy9T,Queen's Pawn Game: Chigorin Variation,2,102,5695.0,-9,-3,657
76,classyplays,2513,2.5,3639.0,108.94736842105263,113.0,3754.1551246537397,272.0,9.0,59.27272727272727,53.5,1328.8347107438015,163.0,9.0,13.25,5.5,310.2875,63.0,1.0,matthdrx,1721,0.5,2807.0,95.94736842105263,78.0,4022.049861495845,260.0,17.0,38.40909090909091,31.5,674.6053719008264,94.0,6.0,7.315789473684211,4.0,100.42659279778391,39.0,0.0,https://lichess.org/pdF5ia2n,Modern Defense: Standard Defense,0,123,6446.0,3,3,475
77,classyplays,2513,0.0,3358.0,110.92857142857143,101.5,2364.2091836734694,201.0,20.0,74.3529411764706,72.0,1669.9930795847752,172.0,12.0,33.8125,15.5,1978.90234375,164.0,3.0,dalubor,1500,0.0,3695.0,60.07142857142857,45.5,2307.2091836734694,173.0,4.0,99.05882352941177,55.0,13109.70242214533,481.0,0.0,78.0,60.0,4229.466666666666,269.0,5.0,https://lichess.org/GkGG9ONj,Queen's Pawn Game: Chigorin Variation,0,95,7053.0,5,3,657
78,classyplays,2513,2.5,3386.0,113.13333333333334,99.0,1622.1155555555556,185.0,42.0,77.47058823529412,86.0,713.6608996539793,129.0,30.0,23.25,14.0,422.9375,72.0,2.0,Pain229,1500,0.5,2956.0,55.93333333333333,42.0,2244.062222222222,160.0,0.0,114.47058823529412,55.0,29414.249134948095,724.0,4.0,11.4,7.0,142.37333333333333,46.0,1.0,https://lichess.org/rbok6Uuo,Indian Game,0,97,6342.0,3,3,335
79,classyplays,2513,0.0,3364.0,104.66666666666667,101.5,2644.8888888888882,236.0,46.0,90.92857142857143,53.5,4601.352040816326,245.0,19.0,64.23076923076923,60.0,511.4082840236687,103.0,16.0,Jimt884,1978,2.0,2536.0,66.16666666666667,36.0,8622.638888888889,328.0,2.0,102.85714285714286,72.5,9124.69387755102,276.0,0.0,23.23076923076923,10.0,702.0236686390532,101.0,1.0,https://lichess.org/afmwHNDy,Queen's Pawn Game: Chigorin Variation,1,80,5900.0,-2,0,657
80,classyplays,2513,2.5,3682.0,84.53333333333333,71.0,1542.9155555555556,164.0,25.0,91.41176470588235,84.0,794.1245674740485,152.0,50.0,57.333333333333336,57.0,993.5555555555554,141.0,7.0,CzerwonySmok,1500,0.5,714.0,17.333333333333332,7.0,875.6888888888888,119.0,0.0,13.352941176470589,11.0,114.8166089965398,41.0,0.0,15.133333333333333,5.0,742.648888888889,114.0,0.0,https://lichess.org/7b9HXpkB,Pirc Defense: Byrne Variation,2,96,4396.0,-1,-1,548
81,classyplays,2513,0.0,2400.0,75.71428571428571,81.0,1401.061224489796,144.0,29.0,124.8,124.5,1125.56,197.0,80.0,77.75,68.0,713.6875,136.0,49.0,KorkusuzGenc,1543,0.0,1029.0,30.714285714285715,33.0,452.48979591836735,62.0,6.0,53.6,45.0,574.4399999999999,104.0,29.0,34.75,17.5,1215.4375,104.0,1.0,https://lichess.org/NrLvPDHQ,Queen's Pawn Game: Chigorin Variation,0,52,3429.0,3,1,657
82,classyplays,2513,2.0,1998.0,78.2,61.0,727.36,126.0,54.0,153.57142857142858,120.0,6243.959183673469,306.0,80.0,106.4,85.0,3074.24,181.0,39.0,sobolanu,1781,0.0,1883.0,16.6,9.0,328.64,52.0,2.0,106.71428571428571,86.0,20457.346938775507,438.0,0.0,210.6,132.0,25061.839999999997,437.0,7.0,https://lichess.org/A1VKnUPj,Queen's Pawn Game: Chigorin Variation,1,36,3881.0,2,0,657
83,classyplays,2513,2.0,3476.0,86.92307692307692,88.0,1150.6863905325442,150.0,13.0,97.0,80.5,2273.5,187.0,38.0,56.714285714285715,45.0,2523.34693877551,217.0,13.0,Puerco,1500,2.0,2532.0,33.30769230769231,7.0,5354.674556213017,283.0,1.0,42.9375,4.5,4437.30859375,190.0,0.0,100.85714285714286,19.0,28204.265306122456,524.0,2.0,https://lichess.org/p1Ko0epF,Queen's Pawn Game: Chigorin Variation,2,88,6008.0,1,1,657
85,vijay1878,2045,0.5,657.0,24.615384615384617,12.0,1082.0828402366865,117.0,3.0,11.0625,9.0,21.93359375,23.0,5.0,11.428571428571429,9.5,62.24489795918366,32.0,2.0,classyplays,2512,2.0,1104.0,23.46153846153846,13.0,516.8639053254437,76.0,1.0,27.5,12.0,1760.125,168.0,0.0,25.642857142857142,11.0,1406.3724489795925,118.0,2.0,https://lichess.org/sZHDrJTt,Slav Defense: Modern,2,88,1761.0,2,0,967
86,LashaUbilava,2035,0.5,889.0,6.769230769230769,4.0,89.25443786982247,34.0,0.0,35.875,16.0,1582.484375,143.0,2.0,16.214285714285715,5.0,437.02551020408157,64.0,1.0,classyplays,2510,0.5,1305.0,28.23076923076923,4.0,5768.94674556213,289.0,1.0,46.875,42.0,1258.234375,118.0,0.0,13.428571428571429,3.5,675.8163265306122,103.0,0.0,https://lichess.org/56zEeguc,Scotch Game: Schmidt Variation,2,88,2194.0,-9,-3,793
87,classyplays,2507,2.5,736.0,11.0,9.5,122.25,44.0,0.0,19.63157894736842,8.0,679.6011080332408,92.0,0.0,11.0,1.0,1109.5294117647059,143.0,0.0,tommeketoch,2121,2.5,999.0,14.9375,7.0,355.05859375,76.0,4.0,27.210526315789473,12.0,1584.7977839335178,167.0,1.0,15.1875,5.0,638.77734375,104.0,0.0,https://lichess.org/OrPg4jDa,Queen's Pawn Game: Chigorin Variation,0,105,1735.0,1,1,657
88,yoshae,1994,0.0,559.0,8.222222222222221,3.0,78.39506172839508,29.0,1.0,27.272727272727273,27.0,437.1074380165288,78.0,6.0,18.5,8.5,477.45,61.0,1.0,classyplays,2505,2.5,428.0,15.444444444444445,8.0,371.80246913580254,65.0,1.0,21.818181818181817,15.0,512.6942148760331,85.0,1.0,4.9,3.0,17.490000000000002,16.0,2.0,https://lichess.org/MC3mYb0W,"King's Gambit Accepted, Fischer Defense",2,62,987.0,-6,0,392
89,classyplays,2504,0.0,240.0,8.5,6.0,52.916666666666664,22.0,2.0,11.222222222222221,7.0,243.95061728395063,55.0,3.0,11.0,9.0,83.5,32.0,2.0,hollersven,1998,2.0,479.0,7.166666666666667,5.0,24.805555555555554,18.0,4.0,12.88888888888889,10.0,69.4320987654321,28.0,4.0,45.714285714285715,38.0,656.4897959183673,77.0,3.0,https://lichess.org/fVFoLuSs,Philidor Defense: Lion Variation,0,47,719.0,3,3,541
90,gek76,2177,2.5,1037.0,13.882352941176471,3.0,467.5155709342562,82.0,1.0,19.45,12.0,395.9475,74.0,1.0,21.68421052631579,9.0,729.2686980609419,96.0,1.0,classyplays,2527,2.5,1104.0,11.235294117647058,8.0,203.23875432525955,63.0,1.0,23.9,20.5,326.39,72.0,1.0,24.166666666666668,22.5,607.1388888888888,100.0,1.0,https://lichess.org/XZAWN2yh,"Queen's Pawn Game: Levitsky Attack, Euwe Variation, Modern Line",0,113,2141.0,3,3,663
91,classyplays,2549,2.0,1573.0,34.9375,27.0,1027.43359375,107.0,2.0,39.68421052631579,30.0,1499.5844875346263,134.0,1.0,15.294117647058824,5.0,461.03114186851207,92.0,2.0,raj1981,2266,0.0,1571.0,63.125,52.5,2650.609375,186.0,5.0,19.894736842105264,16.0,158.7257617728532,51.0,2.0,10.764705882352942,3.0,192.06228373702422,42.0,1.0,https://lichess.org/Ji6pOjcm,Queen's Pawn Game: Chigorin Variation,2,106,3144.0,-3,1,657
