,user_id,game_link,elo,colour,opening,result,movements,total_time_player,total_time,early_times_mean,early_times_median,early_times_variance,early_times_max,early_times_min,mid_times_mean,mid_times_median,mid_times_variance,mid_times_max,mid_times_min,end_times_mean,end_times_median,end_times_variance,end_times_max,end_times_min,points_balance,taken_balance,aggressiveness
90,classyplays,https://lichess.org/aQ90gIwr,2504,White,Slav Defense: Quiet Variation,0,54,2454.0,4230.0,64.5,49.0,1207.25,146.0,33.0,115.1,98.0,2632.29,196.0,54.0,98.375,88.5,4828.484375,212.0,3.0,0,0,0.0
91,BlackSpin,https://lichess.org/aQ90gIwr,1888,Black,Slav Defense: Quiet Variation,2,54,1776.0,4230.0,41.125,22.5,1226.609375,115.0,13.0,54.3,32.0,1789.81,129.0,4.0,113.0,68.5,15777.0,412.0,6.0,0,0,0.0
92,classyplays,https://lichess.org/WA1O68lv,2504,White,Slav Defense: Quiet Variation,0,72,2814.0,5464.0,79.27272727272727,70.0,2233.107438016529,196.0,3.0,101.0,73.0,4719.076923076923,221.0,17.0,57.18181818181818,47.0,2277.96694214876,178.0,10.0,-1,1,0.0
93,Rehmi,https://lichess.org/WA1O68lv,1903,Black,Slav Defense: Quiet Variation,2,72,2650.0,5464.0,48.54545454545455,50.0,897.7024793388429,115.0,3.0,94.07692307692308,69.0,11075.301775147927,419.0,9.0,81.18181818181819,30.0,9585.785123966942,265.0,2.0,1,-1,0.0
94,classyplays,https://lichess.org/d3vZLA7Q,2504,White,Catalan Opening: Closed Variation,0,52,2167.0,2938.0,52.0,58.0,896.8571428571429,98.0,2.0,89.9,68.5,1620.69,188.0,56.0,113.0,80.0,3758.0,214.0,60.0,-2,-2,0.0
95,pokemonisfun,https://lichess.org/d3vZLA7Q,2013,Black,Catalan Opening: Closed Variation,2,52,771.0,2938.0,6.428571428571429,3.0,69.10204081632652,26.0,1.0,43.8,31.5,968.7599999999999,87.0,6.0,36.0,29.0,934.0,84.0,0.0,2,2,0.0
96,classyplays,https://lichess.org/rBLi2p83,2504,White,Queen's Pawn Game: Chigorin Variation,2,105,3861.0,5440.0,74.375,64.0,1571.984375,160.0,8.0,93.42105263157895,72.0,3734.559556786704,217.0,8.0,52.705882352941174,40.0,1620.795847750865,129.0,6.0,2,2,0.5
97,mrfanta16,https://lichess.org/rBLi2p83,1500,Black,Queen's Pawn Game: Chigorin Variation,0,105,1579.0,5440.0,25.5,16.5,382.625,75.0,6.0,41.73684210526316,45.0,887.0360110803325,100.0,3.0,23.625,11.0,759.359375,95.0,2.0,-2,-2,0.5
98,classyplays,https://lichess.org/D2FhCrdV,2504,White,Queen's Gambit Declined,2,16,360.0,424.0,13.0,13.0,0.0,13.0,13.0,44.75,52.5,453.1875,65.0,9.0,84.0,84.0,441.0,105.0,63.0,1,1,2.0
99,Alejandro110,https://lichess.org/D2FhCrdV,1795,Black,Queen's Gambit Declined,0,16,64.0,424.0,4.0,4.0,0.0,4.0,4.0,8.5,8.5,4.25,11.0,6.0,13.0,13.0,9.0,16.0,10.0,-1,-1,2.0
100,classyplays,https://lichess.org/ttNe6Hyw,2504,White,Catalan Opening: Closed Variation,2,53,2412.0,3782.0,54.714285714285715,52.0,166.48979591836738,78.0,39.0,130.0,115.5,4166.8,231.0,58.0,81.0,75.0,2245.1111111111113,154.0,26.0,4,2,0.0
101,anandw,https://lichess.org/ttNe6Hyw,1586,Black,Catalan Opening: Closed Variation,0,53,1370.0,3782.0,18.428571428571427,16.0,183.9591836734694,48.0,4.0,90.1,85.5,1493.0899999999997,164.0,26.0,42.5,35.5,872.5,81.0,7.0,-4,-2,0.0
102,classyplays,https://lichess.org/lAmRnKCt,2504,White,Catalan Opening: Closed Variation,1,79,3041.0,4499.0,66.16666666666667,68.0,1356.8055555555557,146.0,4.0,107.07142857142857,73.0,5037.780612244898,234.0,24.0,57.53846153846154,42.0,1808.094674556213,170.0,20.0,-1,-1,0.5
103,Wolf-Father,https://lichess.org/lAmRnKCt,2095,Black,Catalan Opening: Closed Variation,1,79,1458.0,4499.0,36.0,18.0,1386.3333333333333,108.0,0.0,55.42857142857143,48.0,3617.244897959183,193.0,0.0,20.833333333333332,12.5,375.1388888888889,61.0,0.0,1,1,0.5
104,classyplays,https://lichess.org/jsG9UzbM,2504,White,Queen's Gambit Accepted: Saduleto Variation,2,57,2357.0,2613.0,52.375,57.5,1283.984375,121.0,2.0,86.0909090909091,75.0,2470.2644628099174,202.0,2.0,110.11111111111111,93.0,2347.4320987654323,202.0,51.0,17,5,2.0
105,TheArcticExplorer,https://lichess.org/jsG9UzbM,1146,Black,Queen's Gambit Accepted: Saduleto Variation,0,57,256.0,2613.0,8.625,4.5,46.484375,21.0,1.0,8.454545454545455,8.0,16.4297520661157,15.0,2.0,11.75,10.5,25.9375,20.0,4.0,-17,-5,2.0
106,classyplays,https://lichess.org/QMUz4IaL,2504,White,"Queen's Gambit Accepted: Central Variation, McDonnell Defense",0,72,2989.0,4153.0,96.0909090909091,68.0,7072.446280991735,339.0,12.0,84.0,64.0,2034.923076923077,177.0,16.0,76.36363636363636,48.0,2650.7768595041325,167.0,24.0,1,1,0.0
107,Nobelz,https://lichess.org/QMUz4IaL,1500,Black,"Queen's Gambit Accepted: Central Variation, McDonnell Defense",2,72,1164.0,4153.0,80.54545454545455,16.0,36289.88429752067,681.0,2.0,14.384615384615385,14.0,144.54437869822485,39.0,0.0,8.272727272727273,4.0,44.56198347107438,20.0,2.0,-1,-1,0.5
108,classyplays,https://lichess.org/eIFNw10K,2504,White,Caro-Kann Defense,2,27,818.0,969.0,46.0,52.0,168.0,58.0,28.0,59.833333333333336,58.5,61.138888888888886,70.0,48.0,80.25,65.0,1025.1875,135.0,56.0,-4,0,2.0
109,chesskid0,https://lichess.org/eIFNw10K,1562,Black,Caro-Kann Defense,0,27,151.0,969.0,7.333333333333333,7.0,4.222222222222222,10.0,5.0,15.5,8.0,253.25,43.0,1.0,12.0,3.0,180.66666666666666,31.0,2.0,4,0,0.0
110,classyplays,https://lichess.org/gyLnFlYV,2504,White,Catalan Opening: Closed Variation,0,46,2199.0,4105.0,46.0,40.0,400.6666666666667,73.0,15.0,124.55555555555556,123.0,1789.8024691358025,211.0,66.0,114.57142857142857,93.0,8034.530612244898,286.0,5.0,-3,-1,0.0
111,juanalvarez,https://lichess.org/gyLnFlYV,1778,Black,Catalan Opening: Closed Variation,2,46,1906.0,4105.0,29.0,29.0,291.3333333333333,54.0,8.0,87.33333333333333,71.0,4616.666666666667,241.0,7.0,135.14285714285714,132.0,16558.122448979593,389.0,10.0,3,1,0.0
112,classyplays,https://lichess.org/zsDUyr6L,2504,White,Queen's Gambit Declined,2,61,2575.0,3419.0,59.44444444444444,59.0,474.9135802469136,103.0,32.0,102.0909090909091,74.0,5283.355371900827,270.0,5.0,91.7,79.5,2876.4100000000003,190.0,19.0,7,1,0.0
113,NoobKyller,https://lichess.org/zsDUyr6L,1565,Black,Queen's Gambit Declined,0,61,844.0,3419.0,21.11111111111111,20.0,371.2098765432099,57.0,0.0,29.272727272727273,18.0,1153.1074380165287,118.0,0.0,36.888888888888886,28.0,838.7654320987656,106.0,5.0,-7,-1,0.0
114,classyplays,https://lichess.org/QHXpgonc,2504,White,"Benko Gambit Accepted, Modern Variation",2,93,3444.0,5554.0,73.5,75.5,2542.964285714286,209.0,4.0,96.3529411764706,69.0,3854.346020761246,220.0,28.0,51.8,46.0,1288.8266666666666,112.0,4.0,2,2,0.5
115,ursatz,https://lichess.org/QHXpgonc,1500,Black,"Benko Gambit Accepted, Modern Variation",0,93,2110.0,5554.0,27.5,22.0,748.1071428571429,89.0,1.0,50.35294117647059,45.0,1702.4636678200693,187.0,0.0,62.07142857142857,24.5,5885.923469387754,283.0,4.0,-2,-2,0.5
116,FabioFognini,https://lichess.org/QKOCkXbL,1897,White,"Italian Game: Two Knights Defense, Polerio Defense, Suhle Defense",0,56,1264.0,2052.0,9.125,3.0,119.609375,33.0,1.0,83.0,15.5,14278.2,385.0,2.0,40.111111111111114,40.0,342.7654320987655,70.0,12.0,-1,-1,0.0
117,classyplays,https://lichess.org/QKOCkXbL,2504,Black,"Italian Game: Two Knights Defense, Polerio Defense, Suhle Defense",2,56,788.0,2052.0,13.25,4.0,554.6875,75.0,1.0,51.2,20.0,3403.3600000000015,181.0,1.0,18.88888888888889,12.0,389.87654320987656,64.0,1.0,1,1,0.0
118,classyplays,https://lichess.org/hbVeeV6K,2501,White,Queen's Gambit Declined,2,111,683.0,1330.0,9.705882352941176,7.0,74.2076124567474,32.0,2.0,16.4,7.0,1082.9399999999998,154.0,0.0,10.555555555555555,5.0,123.69135802469138,39.0,1.0,3,1,0.0
119,KingConqueror01,https://lichess.org/hbVeeV6K,2094,Black,Queen's Gambit Declined,0,111,647.0,1330.0,8.470588235294118,5.0,71.77854671280276,30.0,2.0,19.5,12.5,489.15,97.0,2.0,6.647058823529412,3.0,50.58131487889272,30.0,1.0,-3,-1,0.0
120,classyplays,https://lichess.org/wzWW159B,2510,White,"Dutch Defense: Stonewall Variation, Modern Variation",1,153,1552.0,3207.0,22.791666666666668,5.5,1776.4149305555557,200.0,1.0,30.444444444444443,5.0,1932.691358024691,148.0,0.0,7.32,2.0,175.65760000000003,65.0,0.0,6,2,0.5
121,hostileking2500,https://lichess.org/wzWW159B,2215,Black,"Dutch Defense: Stonewall Variation, Modern Variation",1,153,1655.0,3207.0,31.458333333333332,9.5,3095.7482638888887,268.0,2.0,28.51851851851852,7.0,3389.731138545952,286.0,2.0,5.416666666666667,4.0,13.326388888888891,20.0,3.0,-6,-2,0.5
122,classyplays,https://lichess.org/GGH6OfUZ,2510,White,Queen's Pawn Game: Chigorin Variation,2,97,490.0,1184.0,15.266666666666667,8.0,405.5288888888889,81.0,1.0,10.941176470588236,8.0,176.87889273356402,51.0,0.0,4.6875,1.5,99.58984375,41.0,0.0,9,5,0.5
123,ggsab,https://lichess.org/GGH6OfUZ,1689,Black,Queen's Pawn Game: Chigorin Variation,0,97,694.0,1184.0,26.733333333333334,13.0,2187.795555555555,185.0,1.0,15.529411764705882,11.0,245.7785467128028,50.0,0.0,1.9333333333333333,1.0,3.3955555555555557,6.0,0.0,-9,-5,0.5
124,ickyquarter2,https://lichess.org/1pB6iKAk,2038,White,Ruy Lopez: Closed Variations,1,114,1040.0,2319.0,21.88888888888889,20.5,89.87654320987654,40.0,1.0,21.9,16.0,409.89000000000004,77.0,1.0,11.555555555555555,5.0,280.8024691358024,69.0,1.0,2,2,0.5
125,classyplays,https://lichess.org/1pB6iKAk,2521,Black,Ruy Lopez: Closed Variations,1,114,1279.0,2319.0,22.11111111111111,11.5,636.320987654321,105.0,3.0,21.0,16.5,324.9,66.0,1.0,25.61111111111111,5.0,2900.9043209876545,200.0,0.0,-2,-2,0.5
126,classyplays,https://lichess.org/YAax6P9j,2516,White,Pirc Defense: Byrne Variation,2,101,1470.0,3077.0,29.4,6.0,1227.1733333333332,116.0,1.0,47.5,9.5,5753.25,268.0,0.0,10.235294117647058,5.0,246.8858131487889,65.0,1.0,3,-1,2.5
127,Escileus,https://lichess.org/YAax6P9j,2228,Black,Pirc Defense: Byrne Variation,0,101,1607.0,3077.0,51.53333333333333,36.0,3717.448888888889,229.0,0.0,31.77777777777778,24.0,972.3950617283951,104.0,1.0,16.375,16.0,58.609375,32.0,5.0,-3,1,0.5
128,mplus,https://lichess.org/cHLYxGwl,2124,White,"Ruy Lopez: Closed Variations, Chigorin Defense",0,162,1969.0,3816.0,24.423076923076923,3.0,1632.7056213017752,148.0,1.0,36.714285714285715,25.0,2202.418367346939,238.0,1.0,11.76923076923077,5.5,146.63905325443787,51.0,1.0,-4,0,0.5
129,classyplays,https://lichess.org/cHLYxGwl,2513,Black,"Ruy Lopez: Closed Variations, Chigorin Defense",2,162,1847.0,3816.0,14.923076923076923,4.5,370.91715976331363,66.0,0.0,38.285714285714285,21.5,2749.4897959183677,271.0,1.0,14.884615384615385,3.0,897.8713017751478,118.0,0.0,4,0,0.5
130,classyplays,https://lichess.org/bT36bE9U,2513,White,Queen's Pawn Game: Chigorin Variation,0,58,2664.0,3774.0,82.0,85.5,3213.75,186.0,3.0,119.81818181818181,107.0,1861.421487603306,209.0,52.0,76.66666666666667,65.0,1043.111111111111,152.0,36.0,-3,-1,2.0
131,mahmut0samet,https://lichess.org/bT36bE9U,1340,Black,Queen's Pawn Game: Chigorin Variation,2,58,1110.0,3774.0,23.125,9.0,833.609375,87.0,3.0,65.27272727272727,72.0,2046.198347107438,140.0,7.0,23.0,9.0,847.3333333333334,85.0,0.0,3,1,0.0
132,classyplays,https://lichess.org/mwIEZbti,2513,White,Dutch Defense: Nimzo-Dutch Variation,2,53,2567.0,3908.0,84.71428571428571,79.0,776.4897959183672,126.0,32.0,125.5,111.0,533.25,168.0,102.0,79.88888888888889,87.0,731.4320987654322,135.0,37.0,1,1,0.0
133,MegaBlaster,https://lichess.org/mwIEZbti,1238,Black,Dutch Defense: Nimzo-Dutch Variation,0,53,1341.0,3908.0,34.0,16.0,1613.7142857142858,130.0,8.0,64.8,65.5,320.56,85.0,38.0,56.875,50.5,1838.609375,124.0,11.0,-1,-1,0.0
134,classyplays,https://lichess.org/pHSysG7u,2513,White,Queen's Pawn Game: Chigorin Variation,0,72,3056.0,4150.0,110.54545454545455,76.0,13305.338842975203,453.0,3.0,90.76923076923077,99.0,1139.8698224852071,136.0,28.0,60.0,64.0,495.8181818181818,93.0,16.0,-1,-1,0.0
135,SepulturA13,https://lichess.org/pHSysG7u,1193,Black,Queen's Pawn Game: Chigorin Variation,2,72,1094.0,4150.0,47.45454545454545,10.0,6967.702479338844,280.0,5.0,33.0,17.0,1352.923076923077,124.0,8.0,13.0,8.0,255.8181818181818,62.0,3.0,1,1,0.0
136,classyplays,https://lichess.org/pi7Y2utI,2513,White,Queen's Pawn,2,1,0.0,0.0,,,,,,,,,,,,,,,,0,0,2.0
137,mertsalaa,https://lichess.org/pi7Y2utI,1071,Black,Queen's Pawn,0,1,0.0,0.0,,,,,,,,,,,,,,,,0,0,2.0
138,classyplays,https://lichess.org/yLNS90aG,2513,White,Horwitz Defense,0,111,3673.0,7506.0,107.41176470588235,105.0,1910.8304498269895,174.0,15.0,74.9,71.0,2188.39,165.0,10.0,19.38888888888889,12.0,264.9043209876543,55.0,4.0,-1,-1,0.5
139,programme-zer0,https://lichess.org/yLNS90aG,1799,Black,Horwitz Defense,2,111,3833.0,7506.0,59.76470588235294,49.0,2083.0034602076125,179.0,10.0,72.75,45.5,6370.9875,257.0,4.0,80.11764705882354,35.0,7090.574394463668,313.0,6.0,1,1,0.5
140,classyplays,https://lichess.org/smqvrofy,2513,White,Queen's Pawn Game: Chigorin Variation,2,63,2973.0,5616.0,97.33333333333333,73.0,2621.5555555555557,220.0,43.0,115.33333333333333,99.5,3715.888888888889,281.0,60.0,71.3,54.0,4275.8099999999995,192.0,5.0,3,3,2.0
141,seven_samurai,https://lichess.org/smqvrofy,1743,Black,Queen's Pawn Game: Chigorin Variation,0,63,2643.0,5616.0,39.77777777777778,21.0,2899.950617283951,186.0,3.0,131.58333333333334,69.0,41245.743055555555,778.0,3.0,78.44444444444444,36.0,6940.469135802468,254.0,10.0,-3,-3,0.0
142,classyplays,https://lichess.org/ukT0K2bw,2513,White,Pirc Defense: Byrne Variation,2,69,3058.0,4965.0,95.2,105.0,2048.96,158.0,4.0,108.92307692307692,97.0,3554.686390532545,230.0,33.0,62.72727272727273,47.0,1284.7438016528927,156.0,20.0,6,0,2.0
143,UncleSix,https://lichess.org/ukT0K2bw,1500,Black,Pirc Defense: Byrne Variation,0,69,1907.0,4965.0,36.2,31.0,684.1600000000001,76.0,3.0,95.46153846153847,44.0,21078.094674556218,563.0,3.0,30.4,9.5,1717.2399999999998,128.0,0.0,-6,0,0.0
144,classyplays,https://lichess.org/C1zJXYdW,2513,White,Queen's Pawn Game: Chigorin Variation,0,46,2279.0,3370.0,77.66666666666667,73.5,530.2222222222223,109.0,40.0,123.22222222222223,85.0,4864.172839506173,284.0,60.0,100.57142857142857,101.0,464.530612244898,135.0,61.0,-4,0,0.0
145,orsito,https://lichess.org/C1zJXYdW,1726,Black,Queen's Pawn Game: Chigorin Variation,2,46,1091.0,3370.0,21.166666666666668,14.0,271.47222222222223,51.0,4.0,59.55555555555556,49.0,2751.3580246913584,199.0,21.0,61.142857142857146,63.0,1901.265306122449,133.0,12.0,4,0,0.0
146,classyplays,https://lichess.org/imIEwWse,2513,White,Queen's Pawn Game: Chigorin Variation,2,127,4238.0,6461.0,105.15,102.0,2445.5274999999997,199.0,16.0,66.54545454545455,59.5,1451.8842975206612,176.0,4.0,31.952380952380953,14.0,812.9977324263039,100.0,4.0,5,1,0.5
147,Verniy-Pravlen,https://lichess.org/imIEwWse,1707,Black,Queen's Pawn Game: Chigorin Variation,0,127,2223.0,6461.0,45.0,24.0,1956.8,164.0,6.0,43.31818181818182,28.5,2320.671487603306,231.0,2.0,18.5,10.5,597.65,115.0,2.0,-5,-1,2.5
148,classyplays,https://lichess.org/IoP4qYXm,2513,White,Queen's Pawn Game: Chigorin Variation,2,59,2684.0,3377.0,79.125,77.0,351.359375,114.0,48.0,110.18181818181819,108.0,3342.512396694216,239.0,4.0,83.9,87.5,514.49,124.0,45.0,8,2,0.0
149,Swedeso1,https://lichess.org/IoP4qYXm,1633,Black,Queen's Pawn Game: Chigorin Variation,0,59,693.0,3377.0,25.0,14.0,672.75,87.0,4.0,23.636363636363637,21.0,225.68595041322314,48.0,6.0,25.88888888888889,15.0,940.5432098765434,87.0,2.0,-8,-2,0.0
150,classyplays,https://lichess.org/qtU1Hy9T,2513,White,Queen's Pawn Game: Chigorin Variation,0,102,4043.0,5695.0,98.6875,90.0,3512.71484375,278.0,26.0,76.44444444444444,70.0,1538.4691358024693,188.0,7.0,68.0,60.0,1438.0,167.0,22.0,-9,-3,2.0
151,BobLeeSwagger465,https://lichess.org/qtU1Hy9T,2126,Black,Queen's Pawn Game: Chigorin Variation,2,102,1652.0,5695.0,34.875,16.5,2139.609375,178.0,2.0,39.5,12.5,2599.1388888888887,194.0,1.0,23.9375,10.0,1073.18359375,134.0,3.0,9,3,2.0
152,classyplays,https://lichess.org/pdF5ia2n,2513,White,Modern Defense: Standard Defense,2,123,3639.0,6446.0,108.94736842105263,113.0,3754.1551246537397,272.0,9.0,59.27272727272727,53.5,1328.8347107438015,163.0,9.0,13.25,5.5,310.2875,63.0,1.0,3,3,2.5
153,matthdrx,https://lichess.org/pdF5ia2n,1721,Black,Modern Defense: Standard Defense,0,123,2807.0,6446.0,95.94736842105263,78.0,4022.049861495845,260.0,17.0,38.40909090909091,31.5,674.6053719008264,94.0,6.0,7.315789473684211,4.0,100.42659279778391,39.0,0.0,-3,-3,0.5
154,classyplays,https://lichess.org/GkGG9ONj,2513,White,Queen's Pawn Game: Chigorin Variation,2,95,3358.0,7053.0,110.92857142857143,101.5,2364.2091836734694,201.0,20.0,74.3529411764706,72.0,1669.9930795847752,172.0,12.0,33.8125,15.5,1978.90234375,164.0,3.0,5,3,0.0
155,dalubor,https://lichess.org/GkGG9ONj,1500,Black,Queen's Pawn Game: Chigorin Variation,0,95,3695.0,7053.0,60.07142857142857,45.5,2307.2091836734694,173.0,4.0,99.05882352941177,55.0,13109.70242214533,481.0,0.0,78.0,60.0,4229.466666666666,269.0,5.0,-5,-3,0.0
156,classyplays,https://lichess.org/rbok6Uuo,2513,White,Indian Game,2,97,3386.0,6342.0,113.13333333333334,99.0,1622.1155555555556,185.0,42.0,77.47058823529412,86.0,713.6608996539793,129.0,30.0,23.25,14.0,422.9375,72.0,2.0,3,3,2.5
157,Pain229,https://lichess.org/rbok6Uuo,1500,Black,Indian Game,0,97,2956.0,6342.0,55.93333333333333,42.0,2244.062222222222,160.0,0.0,114.47058823529412,55.0,29414.249134948095,724.0,4.0,11.4,7.0,142.37333333333333,46.0,1.0,-3,-3,0.5
158,classyplays,https://lichess.org/afmwHNDy,2513,White,Queen's Pawn Game: Chigorin Variation,1,80,3364.0,5900.0,104.66666666666667,101.5,2644.8888888888882,236.0,46.0,90.92857142857143,53.5,4601.352040816326,245.0,19.0,64.23076923076923,60.0,511.4082840236687,103.0,16.0,-2,0,0.0
159,Jimt884,https://lichess.org/afmwHNDy,1978,Black,Queen's Pawn Game: Chigorin Variation,1,80,2536.0,5900.0,66.16666666666667,36.0,8622.638888888889,328.0,2.0,102.85714285714286,72.5,9124.69387755102,276.0,0.0,23.23076923076923,10.0,702.0236686390532,101.0,1.0,2,0,2.0
160,classyplays,https://lichess.org/7b9HXpkB,2513,White,Pirc Defense: Byrne Variation,0,96,3682.0,4396.0,84.53333333333333,71.0,1542.9155555555556,164.0,25.0,91.41176470588235,84.0,794.1245674740485,152.0,50.0,57.333333333333336,57.0,993.5555555555554,141.0,7.0,-1,-1,2.5
161,CzerwonySmok,https://lichess.org/7b9HXpkB,1500,Black,Pirc Defense: Byrne Variation,2,96,714.0,4396.0,17.333333333333332,7.0,875.6888888888888,119.0,0.0,13.352941176470589,11.0,114.8166089965398,41.0,0.0,15.133333333333333,5.0,742.648888888889,114.0,0.0,1,1,0.5
162,classyplays,https://lichess.org/NrLvPDHQ,2513,White,Queen's Pawn Game: Chigorin Variation,2,52,2400.0,3429.0,75.71428571428571,81.0,1401.061224489796,144.0,29.0,124.8,124.5,1125.56,197.0,80.0,77.75,68.0,713.6875,136.0,49.0,3,1,0.0
163,KorkusuzGenc,https://lichess.org/NrLvPDHQ,1543,Black,Queen's Pawn Game: Chigorin Variation,0,52,1029.0,3429.0,30.714285714285715,33.0,452.48979591836735,62.0,6.0,53.6,45.0,574.4399999999999,104.0,29.0,34.75,17.5,1215.4375,104.0,1.0,-3,-1,0.0
164,classyplays,https://lichess.org/A1VKnUPj,2513,White,Queen's Pawn Game: Chigorin Variation,1,36,1998.0,3881.0,78.2,61.0,727.36,126.0,54.0,153.57142857142858,120.0,6243.959183673469,306.0,80.0,106.4,85.0,3074.24,181.0,39.0,2,0,2.0
165,sobolanu,https://lichess.org/A1VKnUPj,1781,Black,Queen's Pawn Game: Chigorin Variation,1,36,1883.0,3881.0,16.6,9.0,328.64,52.0,2.0,106.71428571428571,86.0,20457.346938775507,438.0,0.0,210.6,132.0,25061.839999999997,437.0,7.0,-2,0,0.0
166,classyplays,https://lichess.org/p1Ko0epF,2513,White,Queen's Pawn Game: Chigorin Variation,0,88,3476.0,6008.0,86.92307692307692,88.0,1150.6863905325442,150.0,13.0,97.0,80.5,2273.5,187.0,38.0,56.714285714285715,45.0,2523.34693877551,217.0,13.0,1,1,2.0
167,Puerco,https://lichess.org/p1Ko0epF,1500,Black,Queen's Pawn Game: Chigorin Variation,2,88,2532.0,6008.0,33.30769230769231,7.0,5354.674556213017,283.0,1.0,42.9375,4.5,4437.30859375,190.0,0.0,100.85714285714286,19.0,28204.265306122456,524.0,2.0,-1,-1,2.0
168,classyplays,https://lichess.org/cRbD8qpl,2513,White,Queen's Pawn,2,1,0.0,0.0,,,,,,,,,,,,,,,,0,0,2.0
169,mustafa_emitheq,https://lichess.org/cRbD8qpl,1500,Black,Queen's Pawn,0,1,0.0,0.0,,,,,,,,,,,,,,,,0,0,2.0
170,vijay1878,https://lichess.org/sZHDrJTt,2045,White,Slav Defense: Modern,0,88,657.0,1761.0,24.615384615384617,12.0,1082.0828402366865,117.0,3.0,11.0625,9.0,21.93359375,23.0,5.0,11.428571428571429,9.5,62.24489795918366,32.0,2.0,2,0,0.5
171,classyplays,https://lichess.org/sZHDrJTt,2512,Black,Slav Defense: Modern,2,88,1104.0,1761.0,23.46153846153846,13.0,516.8639053254437,76.0,1.0,27.5,12.0,1760.125,168.0,0.0,25.642857142857142,11.0,1406.3724489795925,118.0,2.0,-2,0,2.0
172,LashaUbilava,https://lichess.org/56zEeguc,2035,White,Scotch Game: Schmidt Variation,0,88,889.0,2194.0,6.769230769230769,4.0,89.25443786982247,34.0,0.0,35.875,16.0,1582.484375,143.0,2.0,16.214285714285715,5.0,437.02551020408157,64.0,1.0,-9,-3,0.5
173,classyplays,https://lichess.org/56zEeguc,2510,Black,Scotch Game: Schmidt Variation,2,88,1305.0,2194.0,28.23076923076923,4.0,5768.94674556213,289.0,1.0,46.875,42.0,1258.234375,118.0,0.0,13.428571428571429,3.5,675.8163265306122,103.0,0.0,9,3,0.5
174,classyplays,https://lichess.org/OrPg4jDa,2507,White,Queen's Pawn Game: Chigorin Variation,2,105,736.0,1735.0,11.0,9.5,122.25,44.0,0.0,19.63157894736842,8.0,679.6011080332408,92.0,0.0,11.0,1.0,1109.5294117647059,143.0,0.0,1,1,2.5
175,tommeketoch,https://lichess.org/OrPg4jDa,2121,Black,Queen's Pawn Game: Chigorin Variation,0,105,999.0,1735.0,14.9375,7.0,355.05859375,76.0,4.0,27.210526315789473,12.0,1584.7977839335178,167.0,1.0,15.1875,5.0,638.77734375,104.0,0.0,-1,-1,2.5
176,yoshae,https://lichess.org/MC3mYb0W,1994,White,"King's Gambit Accepted, Fischer Defense",0,62,559.0,987.0,8.222222222222221,3.0,78.39506172839508,29.0,1.0,27.272727272727273,27.0,437.1074380165288,78.0,6.0,18.5,8.5,477.45,61.0,1.0,-6,0,0.0
177,classyplays,https://lichess.org/MC3mYb0W,2505,Black,"King's Gambit Accepted, Fischer Defense",2,62,428.0,987.0,15.444444444444445,8.0,371.80246913580254,65.0,1.0,21.818181818181817,15.0,512.6942148760331,85.0,1.0,4.9,3.0,17.490000000000002,16.0,2.0,6,0,2.5
178,classyplays,https://lichess.org/fVFoLuSs,2504,White,Philidor Defense: Lion Variation,2,47,240.0,719.0,8.5,6.0,52.916666666666664,22.0,2.0,11.222222222222221,7.0,243.95061728395063,55.0,3.0,11.0,9.0,83.5,32.0,2.0,3,3,0.0
179,hollersven,https://lichess.org/fVFoLuSs,1998,Black,Philidor Defense: Lion Variation,0,47,479.0,719.0,7.166666666666667,5.0,24.805555555555554,18.0,4.0,12.88888888888889,10.0,69.4320987654321,28.0,4.0,45.714285714285715,38.0,656.4897959183673,77.0,3.0,-3,-3,2.0
180,gek76,https://lichess.org/XZAWN2yh,2177,White,"Queen's Pawn Game: Levitsky Attack, Euwe Variation, Modern Line",2,113,1037.0,2141.0,13.882352941176471,3.0,467.5155709342562,82.0,1.0,19.45,12.0,395.9475,74.0,1.0,21.68421052631579,9.0,729.2686980609419,96.0,1.0,3,3,2.5
181,classyplays,https://lichess.org/XZAWN2yh,2527,Black,"Queen's Pawn Game: Levitsky Attack, Euwe Variation, Modern Line",0,113,1104.0,2141.0,11.235294117647058,8.0,203.23875432525955,63.0,1.0,23.9,20.5,326.39,72.0,1.0,24.166666666666668,22.5,607.1388888888888,100.0,1.0,-3,-3,2.5
182,classyplays,https://lichess.org/Ji6pOjcm,2549,White,Queen's Pawn Game: Chigorin Variation,0,106,1573.0,3144.0,34.9375,27.0,1027.43359375,107.0,2.0,39.68421052631579,30.0,1499.5844875346263,134.0,1.0,15.294117647058824,5.0,461.03114186851207,92.0,2.0,-3,1,2.0
183,raj1981,https://lichess.org/Ji6pOjcm,2266,Black,Queen's Pawn Game: Chigorin Variation,2,106,1571.0,3144.0,63.125,52.5,2650.609375,186.0,5.0,19.894736842105264,16.0,158.7257617728532,51.0,2.0,10.764705882352942,3.0,192.06228373702422,42.0,1.0,3,-1,0.0
